user_id,item_id,rating,timestamp,movie_title,release_date,age,gender,occupation,zip_code,rating_date,release_year
553,605,4,1997-11-19 14:20:51,Meet Me in St. Louis (1944),1944-01-01,58,M,educator,62901,1997-11-19,1944.0
474,509,5,1998-02-19 22:30:57,My Left Foot (1989),1989-01-01,51,M,executive,93711,1998-02-19,1989.0
154,523,5,1997-11-10 05:13:51,Cool Hand Luke (1967),1967-01-01,25,M,student,53703,1997-11-10,1967.0
262,747,4,1997-11-17 19:07:21,Benny & Joon (1993),1993-01-01,19,F,student,78264,1997-11-17,1993.0
195,366,3,1998-01-18 08:08:19,Dangerous Minds (1995),1995-01-01,42,M,scientist,93555,1998-01-18,1995.0
592,531,5,1997-12-24 09:29:25,Shine (1996),1996-11-22,18,M,student,97520,1997-12-24,1996.0
676,100,5,1998-04-16 00:21:23,Fargo (1996),1997-02-14,30,M,programmer,32712,1998-04-16,1997.0
854,709,4,1997-12-22 18:13:15,Strictly Ballroom (1992),1992-01-01,29,F,student,55408,1997-12-22,1992.0
715,1088,1,1997-10-04 10:54:14,Double Team (1997),1997-04-04,21,M,technician,91206,1997-10-04,1997.0
424,292,4,1997-11-30 03:07:08,Rosewood (1997),1997-02-21,36,F,marketing,55422,1997-11-30,1997.0
919,419,5,1997-09-27 15:31:09,Mary Poppins (1964),1964-01-01,25,M,other,14216,1997-09-27,1964.0
734,121,4,1998-03-27 19:13:48,Independence Day (ID4) (1996),1996-07-03,25,F,other,63108,1998-03-27,1996.0
804,763,4,1997-11-13 17:56:16,Happy Gilmore (1996),1996-02-16,39,M,educator,61820,1997-11-13,1996.0
721,435,4,1997-10-18 01:49:44,Butch Cassidy and the Sundance Kid (1969),1969-01-01,24,F,entertainment,11238,1997-10-18,1969.0
806,196,5,1997-12-17 19:53:57,Dead Poets Society (1989),1989-01-01,27,M,marketing,11217,1997-12-17,1989.0
897,925,5,1997-11-20 02:42:19,Unforgettable (1996),1996-02-23,30,M,other,33484,1997-11-20,1996.0
747,726,2,1998-03-01 06:23:07,Fluke (1995),1995-01-01,19,M,other,93612,1998-03-01,1995.0
881,399,4,1997-10-11 02:54:25,"Three Musketeers, The (1993)",1993-01-01,39,M,marketing,43017,1997-10-11,1993.0
393,575,2,1998-03-12 18:51:52,City Slickers II: The Legend of Curly's Gold (1994),1994-01-01,19,M,student,83686,1998-03-12,1994.0
890,208,5,1997-12-17 23:56:47,Young Frankenstein (1974),1974-01-01,32,M,student,97301,1997-12-17,1974.0
655,153,2,1998-02-15 06:20:41,"Fish Called Wanda, A (1988)",1988-01-01,50,F,healthcare,60657,1998-02-15,1988.0
814,7,4,1998-01-21 19:31:13,Twelve Monkeys (1995),1995-01-01,30,M,other,12345,1998-01-21,1995.0
735,237,4,1997-10-12 23:25:14,Jerry Maguire (1996),1996-12-13,29,F,healthcare,85719,1997-10-12,1996.0
825,273,5,1997-11-28 22:33:21,Heat (1995),1995-01-01,44,M,engineer,05452,1997-11-28,1995.0
308,396,4,1998-02-17 18:28:19,Serial Mom (1994),1994-01-01,60,M,retired,95076,1998-02-17,1994.0
627,241,4,1997-11-14 18:16:37,"Last of the Mohicans, The (1992)",1992-01-01,24,M,engineer,08034,1997-11-14,1992.0
943,566,4,1998-02-28 04:24:46,Clear and Present Danger (1994),1994-01-01,22,M,student,77841,1998-02-28,1994.0
814,358,2,1998-01-21 19:27:17,Spawn (1997),1997-08-01,30,M,other,12345,1998-01-21,1997.0
825,696,3,1998-03-04 14:16:01,City Hall (1996),1996-02-16,44,M,engineer,05452,1998-03-04,1996.0
566,166,4,1997-12-09 06:41:49,Manon of the Spring (Manon des sources) (1986),1986-01-01,20,M,student,14627,1997-12-09,1986.0
504,561,4,1998-02-19 17:40:23,Mary Shelley's Frankenstein (1994),1994-01-01,40,F,writer,92115,1998-02-19,1994.0
747,181,5,1998-02-28 04:10:14,Return of the Jedi (1983),1997-03-14,19,M,other,93612,1998-02-28,1997.0
14,663,5,1997-11-09 23:54:11,Being There (1979),1979-01-01,45,M,scientist,55106,1997-11-09,1979.0
881,742,4,1997-10-11 02:26:13,Ransom (1996),1996-11-08,39,M,marketing,43017,1997-10-11,1996.0
778,168,5,1998-03-23 16:29:20,Monty Python and the Holy Grail (1974),1974-01-01,34,M,student,01960,1998-03-23,1974.0
655,54,2,1998-02-14 04:32:26,Outbreak (1995),1995-01-01,50,F,healthcare,60657,1998-02-14,1995.0
373,79,4,1997-10-17 14:36:19,"Fugitive, The (1993)",1993-01-01,24,F,other,55116,1997-10-17,1993.0
805,1157,5,1997-12-09 19:35:24,"Relic, The (1997)",1997-01-17,27,F,other,20009,1997-12-09,1997.0
643,183,5,1998-04-01 16:23:10,Alien (1979),1979-01-01,39,M,scientist,55122,1998-04-01,1979.0
563,294,3,1997-11-26 01:02:01,Liar Liar (1997),1997-03-21,39,F,librarian,32707,1997-11-26,1997.0
47,305,5,1997-11-13 16:37:20,"Ice Storm, The (1997)",1997-01-01,53,M,marketing,07102,1997-11-13,1997.0
802,266,3,1997-10-04 17:08:58,Kull the Conqueror (1997),1997-08-29,35,M,administrator,34105,1997-10-04,1997.0
929,12,4,1997-11-16 00:27:16,"Usual Suspects, The (1995)",1995-08-14,44,M,scientist,53711,1997-11-16,1995.0
85,196,4,1997-11-13 21:02:32,Dead Poets Society (1989),1989-01-01,51,M,educator,20003,1997-11-13,1989.0
487,173,4,1997-12-30 01:33:00,"Princess Bride, The (1987)",1987-01-01,22,M,engineer,92121,1997-12-30,1987.0
145,293,4,1997-09-26 10:37:56,Donnie Brasco (1997),1997-02-28,31,M,entertainment,V3N4P,1997-09-26,1997.0
279,826,4,1997-09-26 18:10:56,"Phantom, The (1996)",1996-06-07,33,M,programmer,85251,1997-09-26,1996.0
681,538,3,1998-01-21 19:05:16,Anastasia (1997),1997-01-01,44,F,marketing,97208,1998-01-21,1997.0
213,194,4,1997-11-08 02:22:46,"Sting, The (1973)",1973-01-01,33,M,executive,55345,1997-11-08,1973.0
642,252,5,1998-01-26 19:29:22,"Lost World: Jurassic Park, The (1997)",1997-05-23,18,F,student,95521,1998-01-26,1997.0
336,746,3,1997-10-25 05:41:43,Real Genius (1985),1985-01-01,23,M,salesman,42101,1997-10-25,1985.0
530,181,3,1998-01-30 23:18:40,Return of the Jedi (1983),1997-03-14,29,M,engineer,94040,1998-01-30,1997.0
854,123,1,1997-12-22 17:40:06,"Frighteners, The (1996)",1996-07-19,29,F,student,55408,1997-12-22,1996.0
14,25,2,1997-10-16 01:26:05,"Birdcage, The (1996)",1996-03-08,45,M,scientist,55106,1997-10-16,1996.0
618,200,5,1998-03-31 01:22:47,"Shining, The (1980)",1980-01-01,15,F,student,44212,1998-03-31,1980.0
936,928,3,1998-02-07 06:21:42,"Craft, The (1996)",1996-04-26,24,M,other,32789,1998-02-07,1996.0
707,285,5,1997-11-20 21:02:29,Secrets & Lies (1996),1996-10-04,56,F,librarian,19146,1997-11-20,1996.0
903,46,4,1998-03-27 21:12:03,Exotica (1994),1994-01-01,28,M,educator,20850,1998-03-27,1994.0
727,83,5,1998-01-02 03:14:49,Much Ado About Nothing (1993),1993-01-01,25,M,student,78741,1998-01-02,1993.0
523,56,3,1998-01-02 01:11:35,Pulp Fiction (1994),1994-01-01,50,F,administrator,04102,1998-01-02,1994.0
589,326,1,1997-12-28 23:43:20,G.I. Jane (1997),1997-01-01,21,M,lawyer,90034,1997-12-28,1997.0
561,160,3,1998-01-26 10:01:44,Glengarry Glen Ross (1992),1992-01-01,23,M,engineer,60005,1998-01-26,1992.0
757,426,3,1998-02-26 04:27:50,"Transformers: The Movie, The (1986)",1986-01-01,26,M,student,55104,1998-02-26,1986.0
943,230,1,1998-02-28 19:12:38,Star Trek IV: The Voyage Home (1986),1986-01-01,22,M,student,77841,1998-02-28,1986.0
616,327,3,1998-03-30 02:22:38,Cop Land (1997),1997-01-01,55,M,scientist,50613,1998-03-30,1997.0
887,756,5,1997-12-06 03:31:34,Father of the Bride Part II (1995),1995-01-01,14,F,student,27249,1997-12-06,1995.0
768,301,5,1998-01-03 13:43:46,In & Out (1997),1997-09-19,29,M,administrator,12866,1998-01-03,1997.0
880,186,4,1997-11-22 05:00:08,"Blues Brothers, The (1980)",1980-01-01,13,M,student,83702,1997-11-22,1980.0
851,1254,1,1997-10-01 18:34:55,Gone Fishin' (1997),1997-05-30,18,M,other,29646,1997-10-01,1997.0
178,268,4,1998-01-15 04:08:44,Chasing Amy (1997),1997-01-01,26,M,other,49512,1998-01-15,1997.0
795,154,3,1997-12-07 21:25:04,Monty Python's Life of Brian (1979),1979-01-01,30,M,programmer,08610,1997-12-07,1979.0
276,413,3,1997-10-27 06:45:05,Tales from the Crypt Presents: Bordello of Blood (1996),1996-07-19,21,M,student,95064,1997-10-27,1996.0
551,660,3,1998-04-17 03:27:52,Fried Green Tomatoes (1991),1991-01-01,25,M,programmer,55414,1998-04-17,1991.0
758,13,5,1997-12-13 01:40:05,Mighty Aphrodite (1995),1995-10-30,27,M,student,53706,1997-12-13,1995.0
67,1047,3,1997-09-27 17:02:30,Multiplicity (1996),1996-07-12,17,M,student,60402,1997-09-27,1996.0
495,1,4,1998-02-28 02:29:03,Toy Story (1995),1995-01-01,29,M,engineer,03052,1998-02-28,1995.0
918,340,1,1998-04-07 21:56:14,Boogie Nights (1997),1997-01-01,40,M,scientist,70116,1998-04-07,1997.0
556,321,4,1997-12-14 21:46:34,Mother (1996),1996-12-25,35,F,educator,30606,1997-12-14,1996.0
521,174,4,1998-01-11 00:32:01,Raiders of the Lost Ark (1981),1981-01-01,19,M,student,02146,1998-01-11,1981.0
866,303,4,1998-03-30 01:26:05,Ulee's Gold (1997),1997-01-01,45,M,other,60302,1998-03-30,1997.0
416,122,3,1998-02-01 06:51:25,"Cable Guy, The (1996)",1996-06-14,20,F,student,92626,1998-02-01,1996.0
5,373,3,1997-09-30 16:11:47,Judge Dredd (1995),1995-01-01,33,F,other,15213,1997-09-30,1995.0
918,971,4,1998-04-07 22:23:00,Mediterraneo (1991),1991-01-01,40,M,scientist,70116,1998-04-07,1991.0
534,118,4,1997-10-25 19:32:15,Twister (1996),1996-05-10,20,M,student,05464,1997-10-25,1996.0
875,428,4,1997-10-10 06:31:52,Harold and Maude (1971),1971-01-01,24,F,student,35802,1997-10-10,1971.0
620,393,5,1998-03-15 18:56:36,Mrs. Doubtfire (1993),1993-01-01,18,F,writer,81648,1998-03-15,1993.0
483,258,4,1997-11-08 00:52:33,Contact (1997),1997-07-11,29,M,scientist,43212,1997-11-08,1997.0
802,569,3,1997-10-04 17:24:00,Wolf (1994),1994-01-01,35,M,administrator,34105,1997-10-04,1994.0
256,597,4,1997-12-15 02:21:49,Eraser (1996),1996-06-21,35,F,none,39042,1997-12-15,1996.0
49,404,3,1998-02-21 13:29:25,Pinocchio (1940),1940-01-01,23,F,student,76111,1998-02-21,1940.0
500,13,5,1998-01-03 22:07:12,Mighty Aphrodite (1995),1995-10-30,28,M,administrator,94305,1998-01-03,1995.0
648,1337,3,1998-01-09 17:36:06,Larger Than Life (1996),1996-11-01,43,M,engineer,91351,1998-01-09,1996.0
454,387,2,1998-02-23 20:54:39,"Age of Innocence, The (1993)",1993-01-01,57,M,other,97330,1998-02-23,1993.0
221,1208,3,1997-09-26 04:19:25,Kiss of Death (1995),1995-01-01,19,M,student,20685,1997-09-26,1995.0
498,77,2,1997-12-12 21:20:27,"Firm, The (1993)",1993-01-01,26,M,writer,55408,1997-12-12,1993.0
924,429,4,1998-02-06 10:13:40,"Day the Earth Stood Still, The (1951)",1951-01-01,29,M,other,11753,1998-02-06,1951.0
815,229,3,1997-11-05 02:05:27,Star Trek III: The Search for Spock (1984),1984-01-01,32,M,other,28806,1997-11-05,1984.0
650,174,4,1998-03-31 18:37:59,Raiders of the Lost Ark (1981),1981-01-01,42,M,engineer,83814,1998-03-31,1981.0
525,147,3,1997-12-02 18:04:53,"Long Kiss Goodnight, The (1996)",1996-10-05,27,F,administrator,19711,1997-12-02,1996.0
848,199,5,1998-02-09 16:39:01,"Bridge on the River Kwai, The (1957)",1957-01-01,46,M,engineer,02146,1998-02-09,1957.0
755,301,3,1997-12-19 22:16:11,In & Out (1997),1997-09-19,44,F,educator,97007,1997-12-19,1997.0
697,237,5,1997-12-20 12:53:34,Jerry Maguire (1996),1996-12-13,25,M,other,77042,1997-12-20,1996.0
559,300,4,1998-03-27 21:45:37,Air Force One (1997),1997-01-01,69,M,executive,10022,1998-03-27,1997.0
775,333,4,1998-03-27 21:10:22,"Game, The (1997)",1997-01-01,46,M,executive,90036,1998-03-27,1997.0
798,815,5,1997-09-26 17:41:35,One Fine Day (1996),1996-11-30,40,F,writer,64131,1997-09-26,1996.0
398,8,3,1997-10-01 14:38:29,Babe (1995),1995-01-01,40,M,other,60008,1997-10-01,1995.0
456,324,4,1997-12-06 01:44:47,Lost Highway (1997),1997-02-21,24,M,technician,31820,1997-12-06,1997.0
727,472,2,1998-01-02 02:49:34,Dragonheart (1996),1996-05-31,25,M,student,78741,1998-01-02,1996.0
902,268,1,1997-11-13 23:22:53,Chasing Amy (1997),1997-01-01,45,F,artist,97203,1997-11-13,1997.0
862,69,5,1997-11-12 03:10:44,Forrest Gump (1994),1994-01-01,25,M,executive,13820,1997-11-12,1994.0
181,880,1,1997-11-08 04:01:08,Soul Food (1997),1997-01-01,26,M,executive,21218,1997-11-08,1997.0
848,483,5,1998-02-09 15:27:01,Casablanca (1942),1942-01-01,46,M,engineer,02146,1998-02-09,1942.0
847,195,4,1997-11-07 22:05:01,"Terminator, The (1984)",1984-01-01,29,M,student,55417,1997-11-07,1984.0
459,257,5,1997-11-15 03:07:25,Men in Black (1997),1997-07-04,22,M,student,29201,1997-11-15,1997.0
902,989,2,1997-11-13 23:55:36,Cats Don't Dance (1997),1997-03-26,45,F,artist,97203,1997-11-13,1997.0
314,12,4,1997-10-26 17:59:18,"Usual Suspects, The (1995)",1995-08-14,20,F,student,08043,1997-10-26,1995.0
704,481,5,1998-04-01 02:27:47,"Apartment, The (1960)",1960-01-01,51,F,librarian,91105,1998-04-01,1960.0
660,444,2,1998-03-29 20:05:48,"Blob, The (1958)",1958-01-01,26,M,student,77380,1998-03-29,1958.0
592,135,5,1997-12-24 09:29:25,2001: A Space Odyssey (1968),1968-01-01,18,M,student,97520,1997-12-24,1968.0
847,172,4,1997-11-07 21:56:43,"Empire Strikes Back, The (1980)",1980-01-01,29,M,student,55417,1997-11-07,1980.0
270,56,5,1997-10-15 22:52:56,Pulp Fiction (1994),1994-01-01,18,F,student,63119,1997-10-15,1994.0
586,978,2,1998-01-06 05:50:25,Heaven's Prisoners (1996),1996-05-10,20,M,student,79508,1998-01-06,1996.0
506,693,4,1997-09-21 21:17:31,Casino (1995),1995-01-01,46,M,programmer,03869,1997-09-21,1995.0
843,431,3,1997-11-13 17:56:03,Highlander (1986),1986-01-01,35,M,librarian,44212,1997-11-13,1986.0
452,456,1,1997-10-07 07:37:17,Beverly Hills Ninja (1997),1997-01-17,35,M,administrator,28018,1997-10-07,1997.0
751,484,3,1998-03-05 21:48:03,"Maltese Falcon, The (1941)",1941-01-01,24,F,other,90034,1998-03-05,1941.0
815,265,5,1997-11-05 02:16:21,"Hunt for Red October, The (1990)",1990-01-01,32,M,other,28806,1997-11-05,1990.0
880,67,1,1997-11-22 05:03:43,Ace Ventura: Pet Detective (1994),1994-01-01,13,M,student,83702,1997-11-22,1994.0
545,62,5,1997-11-19 00:30:38,Stargate (1994),1994-01-01,27,M,technician,08052,1997-11-19,1994.0
883,195,5,1998-04-04 13:33:44,"Terminator, The (1984)",1984-01-01,49,M,librarian,50266,1998-04-04,1984.0
933,576,1,1997-09-22 14:39:45,Cliffhanger (1993),1993-01-01,28,M,student,48105,1997-09-22,1993.0
870,802,3,1997-11-16 21:12:43,Hard Target (1993),1993-01-01,22,M,student,65203,1997-11-16,1993.0
312,91,3,1998-04-04 14:20:55,"Nightmare Before Christmas, The (1993)",1993-01-01,48,M,other,02110,1998-04-04,1993.0
923,926,4,1997-11-24 16:19:43,Down Periscope (1996),1996-03-01,21,M,student,E2E3R,1997-11-24,1996.0
198,684,3,1998-01-07 21:32:58,In the Line of Fire (1993),1993-01-01,21,F,student,55414,1998-01-07,1993.0
189,473,5,1998-04-22 17:02:38,James and the Giant Peach (1996),1996-04-12,32,M,artist,95014,1998-04-22,1996.0
931,344,4,1998-03-27 21:58:37,"Apostle, The (1997)",1997-12-18,60,M,educator,33556,1998-03-27,1997.0
880,179,4,1997-11-22 05:15:35,"Clockwork Orange, A (1971)",1971-01-01,13,M,student,83702,1997-11-22,1971.0
526,313,5,1998-01-24 22:45:34,Titanic (1997),1997-01-01,30,M,marketing,97124,1998-01-24,1997.0
435,98,5,1998-01-07 00:06:16,"Silence of the Lambs, The (1991)",1991-01-01,24,M,engineer,60007,1998-01-07,1991.0
901,1643,5,1997-10-17 23:21:13,Angel Baby (1995),1997-01-10,38,M,executive,L1V3W,1997-10-17,1997.0
663,299,2,1998-03-10 01:02:19,Hoodlum (1997),1997-08-22,26,M,other,19341,1998-03-10,1997.0
271,466,4,1998-01-26 21:18:10,Red Rock West (1992),1992-01-01,51,M,engineer,22932,1998-01-26,1992.0
85,161,4,1997-12-22 19:38:48,Top Gun (1986),1986-01-01,51,M,educator,20003,1997-12-22,1986.0
435,333,3,1998-01-06 23:50:47,"Game, The (1997)",1997-01-01,24,M,engineer,60007,1998-01-06,1997.0
397,522,5,1998-01-21 02:24:36,Down by Law (1986),1986-01-01,17,M,student,27514,1998-01-21,1986.0
452,223,5,1998-01-26 12:12:48,Sling Blade (1996),1996-11-22,35,M,administrator,28018,1998-01-26,1996.0
838,191,5,1998-02-09 23:08:29,Amadeus (1984),1984-01-01,23,M,student,01375,1998-02-09,1984.0
798,323,4,1997-09-26 17:37:49,Dante's Peak (1997),1997-02-07,40,F,writer,64131,1997-09-26,1997.0
919,310,3,1998-01-17 17:52:17,"Rainmaker, The (1997)",1997-01-01,25,M,other,14216,1998-01-17,1997.0
727,96,4,1998-01-02 03:02:32,Terminator 2: Judgment Day (1991),1991-01-01,25,M,student,78741,1998-01-02,1991.0
679,95,3,1998-01-11 03:01:28,Aladdin (1992),1992-01-01,20,F,student,54302,1998-01-11,1992.0
727,363,3,1998-01-02 02:54:01,Sudden Death (1995),1995-01-01,25,M,student,78741,1998-01-02,1995.0
62,15,2,1997-11-12 22:10:34,Mr. Holland's Opus (1995),1996-01-29,27,F,administrator,97214,1997-11-12,1996.0
579,331,3,1997-12-01 04:42:26,"Edge, The (1997)",1997-09-26,32,M,educator,48103,1997-12-01,1997.0
934,313,3,1998-03-29 16:20:41,Titanic (1997),1997-01-01,61,M,engineer,22902,1998-03-29,1997.0
916,402,3,1997-11-29 23:12:57,Ghost (1990),1990-01-01,27,M,engineer,N2L5N,1997-11-29,1990.0
703,127,5,1997-09-26 02:57:43,"Godfather, The (1972)",1972-01-01,26,M,educator,49512,1997-09-26,1972.0
931,125,4,1998-03-27 22:13:06,Phenomenon (1996),1996-06-29,60,M,educator,33556,1998-03-27,1996.0
763,466,4,1997-11-07 17:07:02,Red Rock West (1992),1992-01-01,27,M,scientist,02113,1997-11-07,1992.0
122,197,5,1997-11-11 17:48:02,"Graduate, The (1967)",1967-01-01,32,F,writer,22206,1997-11-11,1967.0
582,1,4,1997-12-24 11:00:57,Toy Story (1995),1995-01-01,17,M,student,93003,1997-12-24,1995.0
655,1012,3,1998-02-26 06:25:57,Private Parts (1997),1997-03-07,50,F,healthcare,60657,1998-02-26,1997.0
456,229,3,1997-12-06 02:31:22,Star Trek III: The Search for Spock (1984),1984-01-01,24,M,technician,31820,1997-12-06,1984.0
144,170,4,1998-02-21 23:56:04,Cinema Paradiso (1988),1988-01-01,53,M,programmer,20910,1998-02-21,1988.0
130,794,5,1997-10-02 14:22:17,It Could Happen to You (1994),1994-01-01,20,M,none,60115,1997-10-02,1994.0
706,323,4,1997-12-01 17:22:25,Dante's Peak (1997),1997-02-07,23,M,student,55454,1997-12-01,1997.0
832,678,2,1998-02-23 18:53:04,Volcano (1997),1997-04-25,24,M,technician,77042,1998-02-23,1997.0
910,405,4,1997-12-06 15:07:21,Mission: Impossible (1996),1996-05-22,28,M,healthcare,29301,1997-12-06,1996.0
848,519,5,1998-02-09 15:26:20,"Treasure of the Sierra Madre, The (1948)",1948-01-01,46,M,engineer,02146,1998-02-09,1948.0
87,1178,3,1997-11-18 18:20:08,Major Payne (1994),1994-01-01,47,M,administrator,89503,1997-11-18,1994.0
272,69,4,1997-11-13 21:05:13,Forrest Gump (1994),1994-01-01,33,M,scientist,53706,1997-11-13,1994.0
932,506,4,1998-03-30 09:21:50,Rebel Without a Cause (1955),1955-01-01,58,M,educator,06437,1998-03-30,1955.0
924,216,4,1998-01-22 08:33:30,When Harry Met Sally... (1989),1989-01-01,29,M,other,11753,1998-01-22,1989.0
644,873,4,1998-03-05 05:38:30,Picture Perfect (1997),1997-08-01,51,M,retired,63645,1998-03-05,1997.0
934,152,4,1998-03-29 17:58:23,Sleeper (1973),1973-01-01,61,M,engineer,22902,1998-03-29,1973.0
592,148,2,1997-12-20 09:09:21,"Ghost and the Darkness, The (1996)",1996-10-11,18,M,student,97520,1997-12-20,1996.0
851,717,3,1997-09-20 04:09:58,"Juror, The (1996)",1996-01-01,18,M,other,29646,1997-09-20,1996.0
682,692,3,1998-02-26 18:53:27,"American President, The (1995)",1995-01-01,23,M,programmer,55128,1998-02-26,1995.0
807,625,3,1998-04-19 09:31:36,"Sword in the Stone, The (1963)",1963-01-01,41,F,healthcare,93555,1998-04-19,1963.0
301,17,4,1997-12-14 05:25:42,From Dusk Till Dawn (1996),1996-02-05,24,M,student,55439,1997-12-14,1996.0
102,272,3,1998-02-22 01:54:44,Good Will Hunting (1997),1997-01-01,38,M,programmer,30220,1998-02-22,1997.0
943,431,4,1998-02-28 04:22:04,Highlander (1986),1986-01-01,22,M,student,77841,1998-02-28,1986.0
919,343,4,1998-01-17 17:51:46,Alien: Resurrection (1997),1997-01-01,25,M,other,14216,1998-01-17,1997.0
922,631,3,1998-04-01 17:52:51,"Crying Game, The (1992)",1992-01-01,29,F,administrator,21114,1998-04-01,1992.0
543,14,4,1997-10-15 06:16:50,"Postino, Il (1994)",1994-01-01,33,M,scientist,95123,1997-10-15,1994.0
916,132,3,1997-11-29 23:03:17,"Wizard of Oz, The (1939)",1939-01-01,27,M,engineer,N2L5N,1997-11-29,1939.0
661,58,4,1998-02-07 08:57:45,Quiz Show (1994),1994-01-01,28,M,programmer,98121,1998-02-07,1994.0
394,393,4,1997-11-30 11:29:10,Mrs. Doubtfire (1993),1993-01-01,25,M,administrator,96819,1997-11-30,1993.0
943,724,1,1998-02-28 04:17:58,Circle of Friends (1995),1995-01-01,22,M,student,77841,1998-02-28,1995.0
650,378,3,1998-03-31 22:37:59,Miracle on 34th Street (1994),1994-01-01,42,M,engineer,83814,1998-03-31,1994.0
854,431,3,1997-12-22 18:02:06,Highlander (1986),1986-01-01,29,F,student,55408,1997-12-22,1986.0
943,67,4,1998-02-28 04:29:03,Ace Ventura: Pet Detective (1994),1994-01-01,22,M,student,77841,1998-02-28,1994.0
912,174,3,1997-10-04 12:05:56,Raiders of the Lost Ark (1981),1981-01-01,51,M,other,06512,1997-10-04,1981.0
918,86,4,1998-04-07 22:06:38,"Remains of the Day, The (1993)",1993-01-01,40,M,scientist,70116,1998-04-07,1993.0
867,180,5,1997-11-21 02:17:36,Apocalypse Now (1979),1979-01-01,24,M,scientist,92507,1997-11-21,1979.0
922,402,3,1998-04-01 16:34:11,Ghost (1990),1990-01-01,29,F,administrator,21114,1998-04-01,1990.0
933,410,3,1997-09-21 15:06:23,Kingpin (1996),1996-07-12,28,M,student,48105,1997-09-21,1996.0
843,161,2,1997-11-13 18:14:51,Top Gun (1986),1986-01-01,35,M,librarian,44212,1997-11-13,1986.0
936,321,3,1998-02-07 06:09:29,Mother (1996),1996-12-25,24,M,other,32789,1998-02-07,1996.0
757,455,3,1998-02-25 22:17:15,Jackie Chan's First Strike (1996),1997-01-10,26,M,student,55104,1998-02-25,1997.0
290,99,4,1997-11-25 16:05:18,Snow White and the Seven Dwarfs (1937),1937-01-01,40,M,engineer,93550,1997-11-25,1937.0
41,205,4,1998-03-23 21:09:13,Patton (1970),1970-01-01,33,M,engineer,80525,1998-03-23,1970.0
782,1589,3,1998-04-02 06:53:48,Schizopolis (1996),1997-05-23,21,F,artist,33205,1998-04-02,1997.0
923,825,4,1997-11-24 16:05:25,"Arrival, The (1996)",1996-05-31,21,M,student,E2E3R,1997-11-24,1996.0
864,451,4,1998-03-03 01:46:03,Grease (1978),1978-01-01,27,M,programmer,63021,1998-03-03,1978.0
861,509,5,1997-12-04 22:32:19,My Left Foot (1989),1989-01-01,38,F,student,14085,1997-12-04,1989.0
864,228,5,1998-03-03 01:21:07,Star Trek: The Wrath of Khan (1982),1982-01-01,27,M,programmer,63021,1998-03-03,1982.0
620,1480,3,1998-03-15 18:58:01,Herbie Rides Again (1974),1974-01-01,18,F,writer,81648,1998-03-15,1974.0
698,133,2,1998-02-01 21:13:06,Gone with the Wind (1939),1939-01-01,28,F,programmer,06906,1998-02-01,1939.0
721,748,3,1997-10-18 01:09:27,"Saint, The (1997)",1997-03-14,24,F,entertainment,11238,1997-10-18,1997.0
913,186,3,1997-12-01 03:13:26,"Blues Brothers, The (1980)",1980-01-01,27,M,student,76201,1997-12-01,1980.0
883,514,4,1998-04-04 12:49:42,Annie Hall (1977),1977-01-01,49,M,librarian,50266,1998-04-04,1977.0
585,652,4,1998-03-30 19:20:58,Rosencrantz and Guildenstern Are Dead (1990),1990-01-01,69,M,librarian,98501,1998-03-30,1990.0
911,163,4,1998-04-17 19:04:06,"Return of the Pink Panther, The (1974)",1974-01-01,37,F,writer,53210,1998-04-17,1974.0
798,168,4,1997-10-01 22:09:25,Monty Python and the Holy Grail (1974),1974-01-01,40,F,writer,64131,1997-10-01,1974.0
720,902,4,1998-03-30 13:11:00,"Big Lebowski, The (1998)",1997-12-26,49,F,administrator,16506,1998-03-30,1997.0
308,642,5,1998-02-17 17:57:06,"Grifters, The (1990)",1990-01-01,60,M,retired,95076,1998-02-17,1990.0
846,204,3,1998-01-04 21:09:01,Back to the Future (1985),1985-01-01,27,M,lawyer,47130,1998-01-04,1985.0
314,1029,2,1997-10-26 18:46:43,Jury Duty (1995),1995-01-01,20,F,student,08043,1997-10-26,1995.0
722,748,4,1998-03-30 17:49:14,"Saint, The (1997)",1997-03-14,50,F,homemaker,17331,1998-03-30,1997.0
537,703,3,1998-01-28 23:57:39,Widows' Peak (1994),1994-01-01,36,M,engineer,22902,1998-01-28,1994.0
536,432,4,1997-12-17 12:09:12,Fantasia (1940),1940-01-01,38,M,engineer,30078,1997-12-17,1940.0
919,946,4,1997-09-27 15:16:56,"Fox and the Hound, The (1981)",1981-01-01,25,M,other,14216,1997-09-27,1981.0
733,933,1,1997-11-14 19:29:12,"Funeral, The (1996)",1996-10-25,44,F,other,60630,1997-11-14,1996.0
889,1022,4,1997-11-22 05:31:07,"Fast, Cheap & Out of Control (1997)",1997-01-01,24,M,technician,78704,1997-11-22,1997.0
940,313,5,1998-01-14 18:08:36,Titanic (1997),1997-01-01,32,M,administrator,02215,1998-01-14,1997.0
104,9,2,1998-02-26 03:53:21,Dead Man Walking (1995),1995-01-01,27,M,student,55108,1998-02-26,1995.0
884,198,5,1997-10-14 20:00:37,Nikita (La Femme Nikita) (1990),1990-01-01,44,M,engineer,55337,1997-10-14,1990.0
653,1231,2,1997-11-21 23:02:29,Marked for Death (1990),1990-01-01,31,M,executive,55105,1997-11-21,1990.0
